user_id,cluster
A39G3RYANE6NLC,0
A1TDXHM6S7HOET,0
A2CEC2PKRQEJI9,1
A9TVMUG8EH2OE,0
A1J8X5IPR7K589,1
A2CO8C0KNXBXOY,1
A34HBIWSPQYTHF,0
A1MPWLA14I9OWW,1
A28EUTYXLONREU,1
A3ELJIEWY2FW9P,1
A3EZEC8RTRYNXD,1
A18ODA1WQG4COH,0
A14UK9NR5SO67I,1
A1UAZ8O7D93C03,1
A36K8DLXYRUMBR,1
A44HDC54B1GZC,0
A1291T1FHJ0CQP,1
A1YV0BD7706JLJ,1
A3MQILUGU4V8X3,0
A3EG7Y61GRBRTY,0
A2R3S4W5J5FD3O,0
A37N9ZKLYUQR93,1
A2OYSPZ232G8XM,1
A3LU60DAYY4Z80,0
A2Q0ECP87CORJ6,0
A17PAG9SY87Q72,0
A1KKHE3R5PBZ7Q,1
A2XLB1O7B2SS16,0
A1W4GG5UQQVKWQ,1
A240YCM012LJSO,1
A1JF5OSQSOS9NF,0
A19XUL326ED7R7,0
A29ES5PXIOSU9H,1
A11O56U0FJCGME,0
A2DT39TLBGM8C7,0
A19YO009UIU2BT,0
A12RNPBA6RHPIG,0
A1XBNRQ3KMLO3H,1
A3MU1G2XOJUIE9,0
A2R0PC15MBJUBP,1
A3ORY2SBS6G1P5,0
A1JZFGZEZVWQPY,1
A25XBQ6HTOCNFM,0
A1YDL61TWTD5ME,0
A2CX54LQIAAMBY,0
A2RSDQHCPLPJIE,1
A76QFGQV0PX0P,1
A2MOY9RP4VD6FU,1
A1KWT43DGHGE2,0
A3U9EYW75KW49I,1
A8IQS3CY7IJ5O,0
A3AHVRN826G8I6,0
A2G2UBV6M821DU,1
A1MCNL1OZWZW99,1
A2RNJWIV6XDJWA,1
A3P6JFJ8UDOJ7R,1
A2YDS23UJD270S,1
A2KZTN073ABFGI,0
A26PSKCF5Q7FQM,1
A3NYTPTLUYVHT2,1
A2UHFCWT2641Y1,0
A3ZWCAN8P5FBQ,1
A3P57IRZLKMII2,0
A1SUIWZFKM57B4,1
A3TFQI10JG8TK5,0
A1WKYJF5KQG8BV,1
A39GDWNIDAO9I8,1
A1QM96314DTN1R,0
A110GDAGF07KBK,0
A20C1W046N95JL,1
A39HFA71CJFJVH,1
A2M48UV9HSA4V0,0
A196H5F8R6G5K2,1
A250GXRD2BGQV2,0
A155CCKCRLL3U4,1
A3ALXCHSKUADYI,1
A22QJ1PO2E5DKZ,1
A9G43NXHAOFVJ,1
A28DUUWHCRO34G,0
A1QUGSLN936LR4,1
A325WLINJMAHSL,1
A1ZQ9L5YRA1EI6,1
A20KKVU3CC9KJ6,1
A360104XRFH2SE,0
A2P9SBFF9I1B6,1
A8KA8WZJL5XNB,1
A1V11VX83X1V,0
A20O6GJEZP793S,0
A208AHEYCX1FNR,0
A3L1VJMHFWONCB,1
A2QT9A5JHUBZJ6,1
A67DDW0UAD1T5,1
A2YJ0QZF5CQ2X4,1
A1PP3K2BCN3TUM,1
A1FDSZISWIXH1A,1
A1IQKOCL9C8SSZ,0
A5F0Z5PM99YKO,0
A10XU998SZBNJG,0
A22F0MDCYWUXF0,0
A11CZVHGFMZ4GE,1
A2QE5HYCGXIJU3,1
A21WHOD9IN14KG,0
A17IU7G9ZRJ6P9,0
A3C3R4HJANCEVA,0
A36F9UZYNHNRUV,1
A22DZVU5NZ46NZ,0
A3TA93HT5L3MZR,0
A2IFU9LJBWNLRI,0
A1LBGXE29GG1IR,1
A3EJRV7JRTH2HY,1
A32DHJZPYLEYFM,0
A1105XREH88SU4,0
A2RQOO8VYAEZZG,1
A2UV4DWCIVJUCW,1
A3GLJWGZXTISDL,1
A1Q3MDPIS017JE,1
A7674FLHRKI8R,1
A0490453AYGB1BAAOG64,0
A1ELAUC4JCMC4P,0
A28V02M1SCZB6Q,0
A2ZLGXQQ1JL1LY,0
A13MR8NKBRMABT,1
A19P61VWKOX6Z8,1
A1VBIFHBVL88FI,0
A1E9X931E11OY2,1
A1N9CBLFEUTY3M,1
A1X6B9SGH04PFU,0
A1U8EMDWB4K6AT,1
A15MDD2G3CECUH,0
A1RXRFKV4VI2RP,1
A1IWI7MHHHBSV6,0
A36N2I7T8KSQEF,0
A2ESBVPSX218FM,0
A1I98GJAHJHSAM,0
A10MFKPDWRE1RS,0
A1DQTSZ7PJAJ5S,0
A2UK25KI4T6GCI,1
A3SGBU7FBHKYHJ,1
A17EQU6JSDIUFQ,1
A1GIVB6QPYB8JO,1
A841GNM98G594,0
A1ANMUQZV86A40,0
A2LT7ZFZX93VQT,1
A35K3Y5Z3NVJUQ,0
A11NMMQEI6HFBA,0
A2GDZDJMA54LSL,1
A2FI48NT11SEHF,1
A2SY0L98Q4W38L,0
A17T3ADR9SBGG2,1
A3RZQK6J8TNPM,1
A29YKAEA0P0AUN,1
A1B3KO2419MGSQ,1
A1ZOG1N3TU26W2,1
A3TTW6GG4B2ZZU,0
A2HEO82EGS50ZT,1
A3C89WADVMXRNL,0
A1BXMWCDXH0UMQ,1
A1K3ONDP32SJKW,0
A2VYLXYG3H6TYN,1
A3C1KMFJ5GAB4R,0
A1IB3UDC2NSP27,0
A36CL0UNF90IXC,1
A12YSW2P8SOLNX,0
A5YB3X3EFIHLA,1
A1UN5MW9JLFJ4E,1
A2O5KFRGV7I93T,1
A33DDUOUOSE127,1
A2FHZJRVRUK3RG,1
A2612OUM2W8QE3,1
A3KWHDPAJGKGHO,0
A3JVAMZICINDQ8,0
A2GSJUETASGMO0,1
A8WVADCA6E5RL,1
A1PZUSKPXZU9EC,0
A2G6H2JWESEGJY,0
A2FO1RX3IKD4H6,1
A30E2Q1RQSFNG2,0
A1CNO9F1E05X0M,0
A3M9MILGTJKRWU,0
A14QQFIVO73XG9,1
A46MA4P2RSYX0,0
A339NYY63HKVEJ,1
A2IRA9M4CMNOFH,0
A3AQBL4CBN6QW6,1
A20U7K16FA5YT,0
A283P9VNFBXYSQ,0
A2HC6393M5LUEI,1
A532B7XLXRPAL,1
A3SGI6FBKHFJOE,0
A1UC9R0XRBJIXT,1
A3C4KPIQM2C65D,1
A20JT47EZTXM30,1
A2CDN3EDFC2F6H,0
A27CPEKS03II1C,1
A1PNPAJ3LHYIK2,0
A3USTWNGY7O3UW,0
A1ZCDZXM7JNO37,0
A1L60ZAMJCC7UO,1
A14FAMAKJK9YWZ,0
A2RBWV2XY8P1E9,0
A3PG659VPWCT05,0
A26OPJAB5N0ALC,0
A2D1PTMMCA93BV,0
A2YEHH8GGQOHNC,0
A1FV6SJ6Z27O1E,0
A2F20XR2VPNYRM,1
A1F53PWCUMALYF,0
A2ZE1MKRVQFXBK,1
A2MMTMB7CKROY0,1
A25OORX2XMMD9X,1
A3TAJARZZROSW4,1
A11HB3LYLIQNZP,1
A39YGRSU1AHBEL,0
A25NWRWLOUAILI,1
A3ACG32ZQI83CS,1
A235CUS0F8S38X,1
A2MHCTX43MIMDZ,0
A3HU8CRY6BITUT,1
A2M4U0ZK4R3ZXW,0
A5BLX5W6D6ZOK,1
A3KVRC52W17HK9,1
A31OP2O0GAQKEX,0
A1NICP34ALG2WV,1
A1QOGVFZK2VPBQ,1
A3F8LS5J3D4J0R,0
A338FTYGLOXFYI,1
A1TV6XHXR0NKUH,1
A2Z47VOIM2L2ID,0
A9VMXY8JEBNJF,1
A1M7XFDA3WC619,0
A178RZD8XBU145,1
A2BHX3V65Y4WAC,1
A20NUYO2G0AFC1,1
A24FNKP8HWRHTJ,0
A2R9G9T6R1VSQX,0
A0516005NLXNKCMT2YI9,1
A22W42KR6UQMKL,0
A10PAHA354IWPW,0
A3N4Y9JB9ZOJ2J,1
A3VWQ3QKE3MFEV,1
A3W1RYSKZ9R663,1
A363ZWD7013I1G,0
A2GT1VTL0Y0QBJ,1
A2M0NFEV7CMAFV,1
A11TFA2X5S3166,1
A1DKSWI446LQ02,1
A38TZE76GRGFPO,0
A363IZN7QH8CIN,1
A255HAEZA52V1O,0
A2EEQMVVGR1YWU,0
A39C8L9K6X1DLX,1
A31XL2LYJ03C79,1
A3EQ0B1RWV8W9J,1
A2G77LTP5ABYUS,0
A2QEAKGRM3VMTQ,0
A2T63X0I9QYY8Z,0
A1D5292260XN9Z,1
A3DSP056ANPR9,0
A3ICYACEWZZZ1J,0
A1VR3AUXR1950S,1
A34UDE1LS0S0G8,0
A17IS86EV6L6I3,1
A3I2THJJLX63ES,1
A21KWW339CTQWC,1
A11S77NFFS2ZNL,0
A3QZM7CCIJKA1K,1
A19QIRWBHVXK06,1
A2RVH8E6XA4AAQ,1
A100PBAYYGVJ3X,0
A29NSGX7DZOF4,0
A30QMJIJQ15NNL,1
A35S00RMOQ8I0A,0
A35YIT7Q58AWXG,0
A3E0T1O7ROYK5,0
A2USRFOMNH7CGI,0
A1SIBAHQBKEG5D,0
A3ASTP2KHJA0SR,0
A12YXUHZNH10TI,1
A1JPGWPVJ8TJIJ,1
A11WYHDB1YEZOX,0
A166NIA5CANRR8,1
A13QDC90PGUHJE,0
A17QHNGPAC9HKW,1
A2867OIBOFEZ0A,0
A1T0VZC1IZJMGN,0
A30W0FYKZZ6Y4I,0
A328CAQOU9K9MB,1
A39WYMQ41RNQYH,1
A3S96B2GBP04N2,0
A2BWH9PQUNOREU,1
A29LRKJ563NKRJ,1
A1UAZ6MNSZKB7G,1
A3FHWQ3H3ZT2YE,1
A2AAAA2TR66I85,1
A14YSMLYLJEMET,0
A1OMX1NGK5NX39,0
A1MU94RTM94EZC,1
A1U9WMXUEJ4QRZ,0
A1TH5UXT33E7RC,1
A2V02XNP7XS5CE,1
A30UIZJMFL9PLT,1
A8RCQCNCKWSHP,0
A1TQYWOJMAPCD0,1
A2IU4N977S4X05,0
A2730MBFMZ0MSZ,1
A2JNO9OR8FGNR4,0
A2QRZNAQ2HB5JA,1
A3CRNB557EW50L,1
A1OSW6ZCAA6GF2,0
A1F7YU6O5RU432,1
A1TX84XYTALR6E,1
A1467QB8PAVKB1,1
A3KM9UA6MAVURN,1
A3E7M5B22XAEAR,1
A20CZG7Q2J1IZQ,0
A1A9V8YOP1TC17,1
A38SK72V6NORUP,1
A2GQ0PYSZCA9W9,1
A3SGCL5JZ22HHR,1
A3PZFGONUG5EN8,1
A3BAVYM08XR2BL,1
A1YCUK79A0OMF,0
A268EEWUXYCA8Q,1
A330NPBZJ8EMSH,1
A2MF60IDJO2LA,0
A34WRZ2QZTG10H,0
A16N5JS79WO5DD,1
A2MF8PBAQ3F63V,0
A3Q78NYSF48F4O,0
A1G7CUA4873B3,0
A3MJGTW49U8OLD,0
A3II7VQOJ0Q1XD,1
A28Q0RM1RVT3ND,1
A1XFAJ2CJE0M6J,1
A30UQ69VCH6JY4,1
A3535FBQFMR1C9,1
A25UE1YU71NQR,0
A3F4W2I51FE4H1,0
A1W7XY6RWHW7AF,1
A3REY45FWU3V4B,0
A2JH5Y8LO37R9P,1
A2X9DGA4CR8CU2,1
A10XX6L2OZC22K,1
A3IXGTCV960L0O,0
A3O8K4SHSDDF3Z,0
A34Q1C7OXWLWIK,1
A3H823MCJOPT90,1
A1LRW345LL6I1R,0
A2NZIS4WE8ZS0F,0
A2RYDZTNVT38LJ,1
A3R5TT6U2U9RL9,1
A23CX0XCF88SDF,0
A29EH6BSJCPW4Q,1
A1MGG5J3E4OXOQ,0
A3KWVOXMLUSR2A,1
A2TQVTTGXH3K24,1
A1T4Y41CCA3VO,1
A1RCGCQV6WRCBU,0
A6BYR87A1TROZ,1
A293SXIPRE81YE,1
A394CKUKONRFVM,0
A1FNVKNDKG7SD9,0
A1WLXPXLKLJH67,0
A1EJAUUZ3SNKXQ,1
A2WC11PP0RSKJ,0
A240RE9Y14RBW4,0
A2WJVZQ47UFZPJ,0
A2B8GMXCMN6HNZ,0
A3FTZBM4SG0HTH,1
A6KL17KKN0A5L,1
A2F5UTO40QTZRH,0
A1WRXACOKPITBQ,0
A2WHXQGF0APN8A,1
A299DSQOGMDST9,0
A16QSMNYJ737RT,0
A2RM8G2PTDBA5,0
A11A4LFNKO6HLG,0
A1WVCL6HJR94IP,1
A3JJQRH9DFZL4P,0
A1J168XLB7SBB9,1
A36LV9X3S4B5YE,0
A3Q2VRJVXZPUSU,1
A154ND7YYE5YIE,0
A1GU2P230ECVD9,1
A3AN1K9YZ914JE,0
A8XZ5NB7RYWQL,0
A1A8VROUSF46DJ,0
A6OL4ZKQFA2HW,0
A1MFPAM9TTRTXN,1
A1PEYX9SUVT874,0
A2T6B635SOSM72,0
A3HVA6BTVB1UYP,1
A3IX0971A2RL1Q,0
A1RWLK0FV41QJU,0
A1LE0VV01B2LF2,0
A15E01GJRFSLZM,1
A26J3INOPFHQZZ,0
A1XF0QUY38IYIG,1
A28GAGQY2KEJN1,0
A3QT5WUOJEAZKL,0
A2NQBZST8V6CMM,1
A1T5EQVNNTIVA5,1
A67XDKSTLP5N2,1
A7HJU3VFBJ16B,0
A3L7LT711IRRUM,1
A3154A4W6TWOJF,0
A2ND0UG804UIJT,1
A1KV8LIRI70LFV,0
A1E0QYJ5XSNQF3,1
A2OY0QAGQYDN90,0
A1KBPCOIUWBI4T,0
A1OUXIGZ6WQQK9,0
A6GUG2EKU8QON,0
A1PJPNS0MZIO7X,1
A2QBXOKUK4UBHY,1
A3URJ3TN8NGM16,1
A1CICKU4UR9ZUW,0
A1KSHGBWUU5197,0
A2LK04Q018EPG4,0
A2EG2QZ90CQRWW,1
A34WQKGIHJYRYS,0
A1HZBNHN8LCW9G,0
A2W6AGI6VGEPKB,0
A31VGEK4S2YW38,1
A1LUXYLOVDBQKR,0
A13Y5B9CGFY20U,0
A3ALIEK3IK3RVV,0
A3V46SZDO9FXQI,0
A1PZ922FWXJ7GC,1
A1G5TZYDUMWHPH,0
A2HUEK63E4QHT7,1
A2KMKGZDQYPSL8,1
A352K4WLVHHVRY,0
A2W5B60CW0RUHU,1
A2PZGHMWUP6E07,1
A27GYBTONLTDY0,0
A37QVR6S6UBUR4,1
A1285R0002TCLK,1
A38UCV1LPMCJOP,0
A2PUSUUCGGW8RT,0
A1JQLYTXC5P0WK,0
A1XZYUTHQUDHHK,0
A3DO0RW1VKBX8,0
A3O2A2SVT49541,0
A329CFX8EX1NMX,0
A3RQ23YQGR6SYI,0
A1AUZQAI4B7WTR,0
A2TCRD6F7R1EBO,0
A3PG8II9JZZ7Q5,0
A2HH6NDL0LMOGF,1
A29QNBEFV5PTLJ,0
A2MMUMT4Q3WV0I,1
A2MMX1MRZFLM1N,1
A3URKZK8YI3TIB,1
A3OB550UX7NCG8,1
A2BDAP89VLODEP,1
A2JI8NTIJCKRLE,0
A150TQZ1ZY706Y,0
A3E9TVCJKQT4BP,1
A194K60CWZ371J,1
A3EPHBMU07LZ50,0
A2UBN1ZDJX29NX,1
A1ZG5SF13ZAWZQ,1
A31ZL0K7FO9RB3,0
A39FWV657XTON,1
A1DXV3S3UAXO8I,0
A136LRUR0RDH9J,1
A2DCS39GFBJV24,1
A1PZMNU291XL5T,0
A388KNV094E8C6,1
A37FYNS6NBRE4M,0
A3E7AOQRNZQBUK,1
A28QBMCWQPHAMN,0
A2GNK5F6303KXU,0
A1BP5UOQG9BW2U,0
A26GRCUG89SONH,1
A2E6H2GOSF0KBS,1
A1XYJ3UXLWO082,1
A2JG4ECY9CJLTA,0
A5Z75WLQWXJJK,1
A2Q6R39ZU79BN2,0
A2NEM3M8JAQMVV,1
A2KWPBQITIA48C,1
A12TB998RP690X,0
A18TD1SRPHWSPE,0
A1KVO275MBQIVN,1
A1T0W1X6D6NHFH,0
A3NLJZI5NEOT0K,1
A345HXQ307FBPU,0
A1OWEB8I6YC1EP,1
A2EOC5625O6169,0
A270Y7Q7FIO13D,0
A3MVUGKHO2HYZD,1
A364QMRE22UWS,0
A11PK2MO25K5QW,0
A3T392HG0IDCD4,1
A2SIB10FYDUW0K,1
A2MMEZRIG2WIK9,0
A3UU9T39ZE7TYV,0
A3UJRNI8UR4871,1
A15LI24XAWS8RA,0
A24PVCLK3G25CL,1
A23CM76Q2VINRB,0
A8Z3RTQZQ8OT3,1
A2YXQMZ32BY8XH,1
A3ILA1GH745QOA,0
A2PGRQS9LZ62JQ,1
A2PC9ZZIFV31B1,1
A2W8OF3Q9YAPK1,1
A2YJBKPVA7ADCG,0
A2R5RWQN8F7JWP,1
A3H5QGH5OD2XGX,0
A17E1371P1U66R,0
A1MYI7LDSERQTB,0
A3HXKT9TG8OZ1Y,1
A2XIG673RLMK5M,1
A769I5U3HK438,0
A2UHQQQNV8MKCN,0
A3APYYQT3BV44Q,1
A10HR0ECYKDNTN,0
A2K7KB036ILMIV,0
A3DW344JJ53RX5,1
A11RI6WGRJWX8X,1
A3EPBS5YRKSJZJ,1
A2LXNRURAAT1IC,1
A2KTYMERDM1GQ8,0
A7JS78LNEHLX8,1
A151KOGIGBXJ27,0
A2YP48N7AQ2AWG,1
A20OCVFQ89FYA0,0
A1NG74QJX6DKKZ,1
A17GY98ASITPDU,0
A3UYWYY168L2Q9,1
A1IDMEZ6EYAFUV,1
A2R7OSN7WQI8I1,0
A2IXYVHNWQY42E,1
A2XJSVALAUS4M0,1
A1XJFNR280WAKG,1
A2L1UHIP8T860N,1
A3EFCPRSJTNLDL,0
A11WM8CWCZSVW6,0
A1QTM6MGN7OP3T,0
A7UQFUN9ON4WQ,1
A2V2NOAQ4OHKMH,1
A1Q5MOM83O5GXW,0
A2PE686ZJGR1XE,0
A11B3NEPVOOT3W,1
A1W59BUVVMP4UL,0
A37QMSPC5OWVU7,0
A1OTT5KRN4R98V,0
A2ZRZ02V7AC8QX,0
A3FV5V55CNSAW6,0
A18UEGU7GOHLDD,0
A24T2P7NW63GOG,1
A2MR8FRQHKJ494,1
A30J7WQV0ZNRXG,1
A10AGCK8A7V03X,1
A3OHDZABB7YZRR,1
A2LBCESEGTL5A7,0
A3E02KBFI21TY0,1
A1J5NGGEAFXI0V,1
A23NSKTMSPPBTR,0
A2YQKXO5CHTP9H,1
A13HRSMJ5TOWEZ,0
A3PENCZOJNDYBJ,0
A3LSSKZJ08O5FY,1
A2T4P73WVU8NEG,0
A2ZQGVAG754C1Y,0
A2KH4T6HB4XRUP,0
A25YGKU8L57XS8,1
A381GGDUSRIEDA,1
A3JCWGHCVC2ZNF,1
A4ZXVNOP3LU1J,0
A1TNXXT9B5PCGT,1
A28EQT2JE0XA74,1
A9IE40VSPIX38,0
A1B9XODPEB1RWX,1
A1IZHO0AWZRGJF,0
A1I2EXM6K7BCP7,1
A3CFAVMRASG0OA,0
A708QT6KXHTGI,1
A2I0HEI94IZXFH,1
A1HL32382IW9JX,0
A2KQKYIBFIIF7B,0
A27D5LZ7ZVK51T,1
A386NVAVQV5WUO,1
A1QAWMPT3S6YIB,0
A30OQ8I3JG54LU,0
A1BB6WB2U9XXT1,0
A2FK34S7RMMFFF,1
A1YCXICMQRQFOG,0
A1RM9K2ADR2KO0,0
A10VOYIXJZCI1G,0
A6964G20W6WKJ,0
A5VEI1KLA1XTI,0
A34QRJ4PLUEMO,1
A2QKCGDJW1KZE4,0
A3E38T4BTQCYRR,1
A3A2IVGZNZMUWN,1
A2T10MYNHAJDJ7,1
A143V1GZ4ZNTZZ,0
A2GTTEZQSTXUQ1,1
A1X7HUMHJFXFAB,0
A3RFM72B6OT28Q,1
A1OISF7N4MJZ5I,1
A2FLZ0BBA42MYT,1
A27UQG9NW6WN1Q,0
A2MYDU54CT3QDC,1
A2L2YFWZ5DSOE8,0
A1RCG9K9AIPC3C,1
A191KXCKS23EB6,0
A3DD4HCLGNSB55,1
A3BO8JYV0PRRWJ,0
A1A55SKRES2MCT,1
A1P53848NSK2K1,0
A1FOKLUJX7H0RU,1
A2YQWY062UL6Y,1
A15KUBSDQA1JW4,0
A2MB7ZIINKGPY1,1
A3V7D0LH8L7BG0,0
A2J4WSXRNUXZIV,1
A270EGZU5VJOAL,0
A2AXTDNZJX2EPO,0
A37R3QQEZ52IO3,0
A2TLA0OKFR9YSR,0
A1ILA25D9W6ASF,1
A27VP9YRA9O2QB,1
A37831CO2958RW,1
A349UOO1364Z6A,0
A14IHT65V5I9SM,0
A3CLLINFBTXJ0E,1
A1Z3EXSBDS3SIQ,0
A21MVVACRQ77GT,0
A38V8ZKM9FYFW3,0
A5XG0KDFX4WMI,1
A1BFPW6FP0DPNF,1
A3BYT1WZRJR9XE,0
A1IOMY4MDWO0GS,0
A14KE7T0SLIY7D,1
A1BZ76ESIYPC7U,0
A16Z4QVN5SXL24,1
A1EMN4T3ROJDOO,0
A3P8PMPOYOPLG,0
A4DZ5SFGF1I05,1
A1M7M5BJYXH38H,0
A3ASUS7QRRHAWN,1
A3F5KR3CBGHTZA,0
A21HHRIH2L1G7V,1
A3PMVEI5QXPAF1,0
A7HXADQPKOTMN,0
A1YPZQVG5OEREJ,0
A1GWSST6BWO2K7,0
A2Q9D9R1YSA8K5,0
A3S6TH7OGNG7PJ,1
A1YHBC61TH291D,1
A6VXZ1EEPRTLV,0
A2W758VC5PM064,0
A3QVVDUG1A11SP,1
A2MEG2DS9CVBSO,0
A2J0U8O30VSMOG,0
A3CR1EV98GQ87X,1
A4UNT9Y0XZCCV,0
A14I6MXBSI0BX,0
A3C8MN2Y4N5KFX,0
A278S61JJ5Y95L,0
A2FNU42C4UNSCA,1
A3LX2VT91TE1M1,1
A3FW29GQ2BNLHI,1
A38K8LLAIZVLW3,0
A1DZ4LE7RUD9JF,0
A3DD96LN8U1NM,0
A3ATD1VNKRQ23C,0
A14PMCYYDIEQFJ,1
A394RIYBEZV7WT,1
A2MVJ9TKEMHR5W,0
A3H2MJG8XTVBF8,1
A35HDYYKYDCFZO,0
A20KS8F5QG61HW,1
A2RCEQSJTYVGUI,1
A16I8TAA049W9Y,1
A3MMFAL1LPZ2RZ,1
A3CVKQJQC75Z6M,0
A263S6NLBC3J0G,1
A1J9TGQJNBO141,0
A1F4COLOEDGXDY,0
A3NX64C5IAPKUF,1
A1O2WW5DF0MGOZ,0
A16IQDPBZCS5CI,1
A6MFX38ME0J42,0
A1XB244Z0HF6BQ,1
A29ZK197CQPCWT,0
A1H7S08L6GZXCA,0
A3IBNRAV5XZO1Z,0
A5IXM5UERV8D2,1
A302AJDPQIH01F,1
A1M533H7HNNQYC,0
A3UNGIF5G9RMCN,0
A5KUBFYFPIWFM,0
A2GNGUWADEMCP,1
A1O8IQPG6SEM3G,1
A6R0XI00VKWXM,0
A3P4OYBHR4EH6P,1
A3MTNH5NZKAA0G,1
A14V54GSFDZSVF,0
A1N0X145ULGQVI,0
A3MJG4OGHFUHCS,0
A18D87U8CUN0F9,1
A333636QFPT073,1
A2WMM1J0P2LY5O,0
A29D1H4MVRD5YP,0
A19D49BX4ITE0D,1
A3LKH7W5VM11CW,1
A2RYR2Q0LE7ZQF,1
AA0AO1EBR4KT1,1
A3R1E0OSHPNSER,1
A2PHVRFQR3PFJY,1
A3Q8WHJHPCAUG2,1
A36BUQT3OKPW7T,0
A1ZQD4YL15N7IV,1
A3EBP2I2GLJ3HZ,0
A1JYSQXWTPNJKR,1
A3Q7TY0T4PQULD,1
A2CERG67MT95XY,1
A13BNKI8JSDPKC,1
A2F9ATLY112GTJ,1
A242J14SI6W6WF,1
A22GM3Q8LWRJ11,1
A1N9YJCGWA5FLM,1
A35U5EB4WD5C4,0
A1XRT02Y1LV86I,0
A2RX62V4E2BF5Z,1
A1WCCUK97Q5FFW,1
A32YQ3UU6IIE0A,1
A2BHA8WHS71U3L,0
A1H7SMTEON9WN,1
A3VY4W6D99HFZU,1
A3IIB1M6K5EHR8,0
A1OR5NN1NL8WIT,0
A3B2SJXF6XK9B2,0
A38BS8ZUDF3CZ6,1
A19JTRYWJSRO43,1
A2DCWWXFJ3QPLB,0
A9179DY8G6KCF,0
A32ROOS2XGRQ1P,1
A3TR1OAI4BZDZJ,1
A3SZ4CWC3X19SI,1
A2NG8SSMEVU8K4,1
A132PNXQ2BTOXV,1
A2REJUUVP55PNQ,0
A2E5IDBWKCDOV3,1
A59GBSLB53LAW,0
A3GJKJC27V2DDR,0
A12DP14GPRZF7E,1
A3I92W2R4OVV5M,0
A262UNFMKY0T6T,1
A1HLB8434Z9PQQ,1
A3B8L6TMF3J4YE,0
A2XTLPULJTJ597,0
A1WUFRLUSX6T5H,0
A8M77ZJFXG5LD,0
A2NKQAARECJPXO,0
A3HRF2F1UAH7L4,0
A389YXOJ6XPWZT,1
A20BNI29HZWLBF,0
A3HR43DXEOW37N,0
A2GEG7PAGAKP38,0
A1I48904JCQ2D0,1
A1MOZNFLF2NMH9,0
A3MOAH0Q9YVXVW,0
A2BHMT5Y4C7Q9K,1
A1JKLOCAHLO2PH,0
A3SFT0Y0KYVSD8,1
A2S1P0OKEC34OZ,0
A1HQO6QIX9AGZN,0
A1VEJNV7CYB348,0
A1GXJW4152V4LJ,1
A3HDFT9GQHKA4U,0
A2L6TA0PLGW4S4,1
A36QPO4YD6B50V,0
A12NPE21Z0SN9L,0
A2SH7OWE8QJYNC,0
A3DLI2IMPCC8Z,1
A3ANSEJ7RMK9HA,1
A3SK758CB0SAPE,0
A20TZH9CS5ETKP,0
A2W21VKV0WXWYZ,0
A16NPG47QD7XG9,1
A1AT1HFQ8NBVCG,0
A2BYFGD27QAIOG,1
A1372SGXXY3P2M,0
A2U0LXK29W2U6,0
A2ZWLSZNRKCUUI,1
A13HCMZQJFNOVN,0
A17NX7T7DW6KL2,0
A1KPKHY77HDOF8,1
A1D8MQVLZRYMLM,0
A1O03CPZATYJNG,1
A2RT4UIR2487KY,0
A3MOBMPHTWDY9S,0
A14Q30U55W69V1,1
A206IP6EERPIIG,0
A1TTFH07MQ7QDR,1
A1DD0GNBFD6JY3,1
A3K6VZ6XT8PZAU,1
A3D87RCTSJT7J9,0
A13PRL6D3KE38T,1
A2QKXW3LDQ66P5,1
A1LTYYU3TLWAIT,1
A1CKF35JZ6YGLL,0
A375OZM2NKEKK9,1
A2RBC8IRQAZLWV,0
A14ICLPR1T6SQU,1
A2RQD2PHBL16HL,0
A3PM1BBFEXMH6T,1
A3CC24EQUYSGGX,1
A2LJDD8YZP2RAA,0
A3OXB8POGTLMFY,1
A1SHKOFJ3HUPMU,1
A2X0XY1WTHEJDW,1
A1CJKSLGQKVSLC,1
A2WYUHG080I4NW,1
A3GT9P7MKPR55P,1
A270YILUQCMKE8,1
A2QKIJM43FUREJ,0
A2HT4BG5PR16TG,0
A13V0DJ1HM15U,0
A3LTG6ZQ8T2P6H,1
A26849SF2BIIJF,1
A3U58OWNU60QTF,0
A3AEYA7CHM03A0,0
A2ULJVRLAAO8ME,1
A2E7RX6AFUDQEX,0
A33YL6EEF9ZMUO,1
A321SOUJ80WDP4,1
A17IT3EDJRKQ3L,1
A12ESGQ81M70JX,0
A2YXSMAP0A5TH0,1
A10T20J62Z0OVB,1
A2CAAM5Q4DHOTH,1
A2TABC6Q4D20QT,0
A15VBOD01XZQSI,1
A1750UFF4DQH1J,1
A2IED1JBXOL2VD,0
A2TI31CU35BNR1,1
A3GOMEJQ7Z7TRU,1
A20S1DAEVIVIXE,0
A94YB71KEDA3X,1
A1ZO4CKS11ZBZN,0
A3P1BL142LID98,0
A35NOFKHK8P2LU,1
A1OS48NQS45URI,0
A2XT1TYTV92A1Z,0
A1EDK21FYZOU2,1
A2SXRPRY5J7JLH,1
A2FKR21XS7IHP8,1
A2T10V4O4FJPUK,1
A2Y2WDE58TMMDG,0
A39650P2CZUUC9,1
A2MC0N85KTN7ED,1
A2AHUQ7QASUV75,0
A1IOMTNOGM367R,0
A33NESB18P08R7,0
A1TFMR7RE985MF,1
A3RICE2WNOJGFU,0
A2OWR5G2OAQF7C,1
A1GKGLX0OTIU7R,1
A38EUPG1N2D0LZ,0
A1SVLQZSZ4B6L6,0
